158052,58554,10.05094381946754
158052,152173,9.977304895137006
158052,56602,9.930415669276389
158052,142534,9.375629425914747
158052,4760,9.150816383614725
158052,32225,9.119641113213522
158052,129011,8.773218441446755
158052,7370,8.643405849483853
158052,4420,8.581963023547008
158052,2994,8.156289525978144
260447,85565,13.364456291741442
260447,26073,10.60670153479044
260447,71418,10.584686005039211
260447,128922,10.376141802580968
260447,56602,10.022649281252427
260447,4760,9.07935426735684
260447,77841,8.999382701974305
260447,84236,8.810648399815342
260447,80729,8.692818541128096
260447,116953,8.443574250061426
8206,26073,8.723445960582653
8206,71418,8.523348534217362
8206,4760,8.25585402554183
8206,56602,8.065716942496639
8206,100046,7.988711077705323
8206,128922,7.433953527252794
8206,46653,7.391438740023034
8206,6691,7.338727395405234
8206,85565,6.8379743280757985
8206,26094,6.762567451825209
250666,100046,10.1083558097903
250666,71418,8.816564831569057
250666,128922,8.585180472543854
250666,56602,8.523659156220065
250666,26073,7.897430821932973
250666,116953,7.7069411566771455
250666,47525,7.611880245420848
250666,4760,7.133078159489576
250666,7370,7.064208683156451
250666,103366,6.753552951567441
249942,85565,10.640737243497705
249942,26073,10.098990483830846
249942,71418,8.407504186116649
249942,56602,8.073613017045066
249942,1782,7.9377531500330445
249942,128922,7.840849970474474
249942,4760,7.787531333783155
249942,116953,7.63908756175245
249942,70537,7.170748538261544
249942,80729,7.120506027360695
74335,85565,10.547882478236781
74335,4760,10.029865965834977
74335,77841,9.831327384262748
74335,26073,9.450055940849786
74335,128922,9.087787126492904
74335,71418,8.954153023776783
74335,56602,8.675065815791946
74335,5767,7.833744376277702
74335,32225,7.726441756161763
74335,46653,7.488698219509002
249838,85565,14.2326267485526
249838,26073,10.423084951250804
249838,56602,9.163361680407457
249838,71418,9.032513932982763
249838,4760,8.377960540423198
249838,128922,8.151706196841218
249838,1782,7.594645863205009
249838,100046,7.2544115699743035
249838,84236,7.220887193594617
249838,6257,7.085501754517324
83438,26073,7.321598683523642
83438,100046,7.291070094174496
83438,71418,6.836867557998103
83438,4760,6.572429359543892
83438,56602,6.415153482553375
83438,128922,5.961352085803102
83438,85565,5.664194292371379
83438,116953,5.652106997402628
83438,6691,5.536686003739386
83438,1782,5.510702060652205
260373,26073,11.299846324166401
260373,85565,10.706861692935513
260373,4760,10.031142773332363
260373,128922,9.965654286701492
260373,56602,9.241389095724196
260373,71418,9.122141745311772
260373,84236,8.080223854003771
260373,80729,7.929603381759443
260373,116953,7.756499478905405
260373,77154,7.490072989011683
25485,128922,8.58783438441193
25485,85565,8.54103195319042
25485,71418,8.3539553870194
25485,56602,7.760008090353706
25485,26073,7.529904212888829
25485,4760,7.483758301867687
25485,77841,7.057507423230836
25485,2305,6.570777347535652
25485,80729,6.551226992990764
25485,105703,6.523966043397036
137060,100046,10.316863529530998
137060,71418,9.811627778663093
137060,26073,9.565679155644313
137060,116953,9.414401141866522
137060,56602,9.207479365973917
137060,47525,8.517709742201177
137060,128922,8.419065807503685
137060,4760,8.20229114114056
137060,103366,7.877894141682783
137060,6691,7.861475875312999
6558,85565,10.265646600665923
6558,71418,10.226932198414481
6558,26073,9.350031527927577
6558,56602,9.240562790977133
6558,4760,9.233300171682945
6558,128922,9.114151599048446
6558,77841,8.900568278016117
6558,1782,8.574640280547886
6558,6630,7.774485849804721
6558,47525,7.720921651120544
139055,71418,10.59502150041612
139055,26073,10.453955406163411
139055,4760,10.394455146653183
139055,56602,10.25593887628912
139055,128922,9.959451051106512
139055,116953,9.44684840421808
139055,47525,8.921812601609819
139055,89900,8.567646074901706
139055,6691,8.559571636623703
139055,70537,8.470840001775443
205361,26073,9.753752221314913
205361,128922,9.037818316514448
205361,85565,8.542693562330792
205361,71418,8.03924886046611
205361,56602,7.893781593967815
205361,47525,7.453581589097671
205361,77154,6.899253874478589
205361,70537,6.867985917180418
205361,6630,6.862083710250182
205361,4760,6.799835306849737
26186,77841,10.326040947136926
26186,71418,10.285598216395384
26186,4760,10.213206089577172
26186,26073,9.800916102060437
26186,56602,9.710026345725728
26186,84236,8.921466729604491
26186,32225,8.814321476292315
26186,134083,8.780704218314472
26186,80729,8.450189538205521
26186,142534,8.410640733509481
130080,71418,8.833022096841729
130080,4760,8.331749980606533
130080,85565,7.8215810997827635
130080,100046,7.706117938719327
130080,56602,7.268875343536925
130080,80729,7.207529442689448
130080,134083,7.1257751085409335
130080,26073,6.926894753848009
130080,103366,6.727644582665728
130080,6691,6.584512187940568
45037,71418,9.984457465071019
45037,100046,9.925088710881997
45037,56602,9.085497229066759
45037,128922,8.81102473502727
45037,26073,8.592687347604874
45037,4760,8.339399508482071
45037,77841,8.20331981765456
45037,6691,7.88954768438173
45037,47525,7.6904587964528766
45037,161111,7.569392103420043
23484,4760,12.040098696661572
23484,85565,12.005262768117026
23484,26073,11.766784757673443
23484,128922,11.663152423730018
23484,71418,11.498112729414984
23484,1782,10.83433396572183
23484,56602,10.159011968984895
23484,80729,9.995541394961197
23484,70537,9.421901100270087
23484,92498,9.385186718449852
25968,85565,9.93399826522964
25968,26073,8.9392553356126
25968,71418,8.486145805486029
25968,56602,8.441677675575447
25968,4760,7.653988455809409
25968,128922,7.613972236623607
25968,116953,6.9729743386832785
25968,80729,6.828767452034763
25968,47525,6.807338640593214
25968,84236,6.689055623219939
120341,85565,9.370718626661516
120341,71418,8.418177185505778
120341,4760,8.336356797166006
120341,128922,8.120306083851325
120341,26073,7.899228827415556
120341,56602,7.847284771486241
120341,80729,7.423293972782781
120341,1782,7.030539316543537
120341,77841,6.816474294511139
120341,47525,6.8136976612638955
85061,26073,8.835930366129494
85061,128922,8.3718909149301
85061,71418,8.211094181122128
85061,100046,8.196046747286552
85061,4760,8.02371467361288
85061,56602,7.575060559050362
85061,103366,7.308148376286114
85061,116953,7.209433970681573
85061,89900,7.184860885714005
85061,46653,7.134482275445344
84890,100046,9.714797160944523
84890,26073,9.13336376319417
84890,56602,8.61298053483224
84890,4760,8.485716870663182
84890,71418,8.45801588945733
84890,7370,7.6647752120965045
84890,32225,7.658030065220934
84890,77841,7.6328095661732425
84890,128922,7.401381146145038
84890,5333,7.344153122341874
32439,4760,9.855881679507446
32439,71418,9.705861841004968
32439,103366,9.358730485694439
32439,128922,9.328235672124372
32439,26073,9.2434712555546
32439,56602,8.925156870112062
32439,80729,8.256075943385559
32439,47525,8.144811326108446
32439,46653,8.143601933817886
32439,89900,8.03940470764421
128300,71418,9.957693144876055
128300,26073,8.983544162116594
128300,128922,8.949312143823786
128300,4760,8.420044893840803
128300,85565,7.975545585428726
128300,87073,7.859195931666134
128300,56602,7.838939185179352
128300,6630,7.763485741491502
128300,26094,7.737614086607698
128300,103366,7.723725625236033
269188,103366,10.085843975392573
269188,71418,9.770075439700047
269188,128922,9.44808903716724
269188,26073,8.945725665102973
269188,56602,7.980817026350793
269188,116953,7.757947926080759
269188,47525,7.199202808812525
269188,46653,7.081010708766722
269188,31983,7.064686335834622
269188,5591,7.060218005644899
244737,85565,19.111058581241014
244737,100046,13.702013657841428
244737,128922,13.443347324325677
244737,71418,13.17159679847052
244737,26073,12.542430176634584
244737,56602,12.25693815480492
244737,4760,12.127786386656052
244737,77841,11.60828814611519
244737,142534,10.655156070850298
244737,5767,10.577539502739066
118650,71418,7.610502388513468
118650,103366,7.2893402336701305
118650,26073,7.088948003484977
118650,4760,7.072418345763058
118650,1782,6.6954714625657825
118650,128922,6.688981121070857
118650,56602,6.603488434338528
118650,80729,6.468710266418936
118650,134083,6.359717239480829
118650,89900,6.122784872606256
24651,71418,9.755195183708137
24651,26073,9.103503055888249
24651,56602,8.597538245933928
24651,128922,8.236244876159665
24651,116953,7.804659470993715
24651,47525,7.609472494831584
24651,4760,7.509554370151354
24651,7370,7.174282793050785
24651,139757,7.036551969558251
24651,159819,6.825565182899718
111824,26073,9.010193600498612
111824,71418,8.98606841447894
111824,85565,8.55470043536921
111824,128922,8.191194825639172
111824,56602,8.147450567016321
111824,4760,8.139871200903793
111824,80729,7.6363862509173135
111824,1782,7.296578917779404
111824,116953,7.222479632988589
111824,89900,6.958022749284005
79484,26073,12.691759895377716
79484,4760,12.198087542908045
79484,80729,10.850436723368746
79484,71418,10.520887612383781
79484,89900,9.999280352241549
79484,56602,9.99138257327291
79484,116953,9.85699833579748
79484,128922,9.849821987311639
79484,85565,9.711797932104759
79484,158330,9.570706970737726
93638,85565,9.678764812957713
93638,26073,8.82761327428477
93638,71418,8.797283005344827
93638,56602,8.14570078720701
93638,128922,8.12223190026229
93638,4760,7.131764849682433
93638,100046,6.948117465464865
93638,116953,6.538243718129993
93638,1782,6.338685556565731
93638,47525,6.264380867124999
44798,85565,13.342591828048453
44798,128922,11.292734980035414
44798,26073,11.099346784363318
44798,71418,10.514005600420527
44798,56602,9.888953957196069
44798,4760,8.943742336991292
44798,105703,8.933029661276896
44798,100046,8.863602587572078
44798,1782,8.571145024753624
44798,80729,8.45423168542975
187351,26073,9.43312051499333
187351,128922,8.2432271344203
187351,56602,8.076448947453565
187351,71418,7.796433853006064
187351,116953,7.329754209121492
187351,85565,6.901307619047386
187351,84236,6.744055969277544
187351,4760,6.536895998900052
187351,158330,6.529979011498401
187351,47525,6.528931539556428
253990,128922,7.094613614961311
253990,71418,6.741705985339991
253990,56602,6.177204167292766
253990,2233,6.016058047803327
253990,4760,5.966316002124697
253990,26073,5.920488099007187
253990,85565,5.895568526769245
253990,46653,5.811439605773396
253990,103366,5.481368985447079
253990,158101,4.940569063636293
240433,26073,8.446930341369287
240433,71418,8.192309028433394
240433,128922,7.873697833918454
240433,56602,7.758761223107649
240433,103366,6.686606598976244
240433,62594,6.62623812339454
240433,129011,6.532090832517131
240433,2233,6.527854245983515
240433,116953,6.428654754264525
240433,121171,6.4163019793485265
167628,71418,8.526112389080954
167628,26073,8.384163029007155
167628,4760,7.459104783499414
167628,6691,6.9851044729925205
167628,56602,6.8264995541721465
167628,100046,6.800213656128667
167628,84236,6.753090821903547
167628,116953,6.443658151473739
167628,85565,6.321811726727011
167628,103366,6.168081578163106
166870,71418,8.303551067312219
166870,85565,7.748651746382171
166870,128922,7.731742328725749
166870,56602,7.393394366396631
166870,26073,7.311041072512793
166870,1782,6.618714533152884
166870,121171,6.558908721683673
166870,103366,6.427789954896418
166870,90863,6.419021885888748
166870,7370,6.411601913857746
41219,71418,9.754287824484264
41219,26073,8.876482564463341
41219,4760,8.722232578605047
41219,85565,8.173685317790682
41219,128922,7.920220367368694
41219,56602,7.549137651349514
41219,70537,7.339310171043205
41219,1782,7.306768350870429
41219,6691,7.2694976113580125
41219,26094,7.229544548503636
126218,26073,9.110121840696149
126218,4760,8.827137840715292
126218,128922,8.735814379324687
126218,56602,8.733071167056012
126218,71418,8.471679255343552
126218,100046,8.306402324560347
126218,85565,7.756794542335486
126218,47525,7.583744115890503
126218,116953,7.520216829372407
126218,1782,6.980148213527454
117781,85565,13.878563358933622
117781,26073,10.923551281332918
117781,71418,10.75308763157413
117781,128922,9.776874547141867
117781,4760,9.726054741543765
117781,56602,9.284107985413915
117781,46653,8.893913828821606
117781,3488,8.601479937162603
117781,26086,8.08395911711091
117781,84236,8.027034831907672
44584,139757,8.194545926629685
44584,26073,8.000874212111967
44584,71418,7.8623754344201515
44584,103366,7.613995658812662
44584,85565,7.3165008900906185
44584,6630,6.77137106266958
44584,4760,6.686901232553207
44584,84236,6.649023413342387
44584,46653,6.630791832148409
44584,56602,6.6237368675311705
145138,85565,9.955738943625963
145138,26073,9.867920956146287
145138,71418,8.547802679406606
145138,4760,8.230819251531331
145138,56602,7.881606452063814
145138,128922,7.859967508479096
145138,77841,7.827298593856889
145138,100046,7.397586931251003
145138,116953,7.042238601197324
145138,6691,6.892938694987033
207615,71418,7.477036150731608
207615,128922,7.300450419781244
207615,26073,7.225411490662444
207615,56602,6.554959589172808
207615,85565,6.443497166979972
207615,77841,6.09039302321062
207615,1782,5.965124936421628
207615,4760,5.948093265938786
207615,100046,5.886164540755412
207615,116953,5.8534434354419345
179883,4760,10.981408556184354
179883,85565,10.356272589838397
179883,26073,10.228915036152829
179883,56602,10.097647988934538
179883,71418,9.413237554797357
179883,80729,9.020185951022452
179883,32225,8.983576454720845
179883,128922,8.94600845726655
179883,116953,8.437886674691532
179883,126042,8.312905676979161
152742,77841,10.662468373741937
152742,71418,8.047419033902337
152742,4760,7.412027960725588
152742,128922,7.325180591880905
152742,26073,7.273605906978036
152742,56602,7.042668154580557
152742,89900,6.5840358826573295
152742,161111,6.383991695352331
152742,1782,6.322281237073904
152742,158330,6.305150405533925
264053,128922,10.210232722013636
264053,85565,9.903971923266612
264053,26073,9.081159121199187
264053,4760,8.70619173393171
264053,56602,8.445826692373926
264053,71418,8.410102765316601
264053,47525,7.613205723274347
264053,80729,7.56343416800105
264053,116953,7.187874161588115
264053,77841,6.995878644448289
157545,71418,7.985990335589622
157545,4760,7.771197615336232
157545,77841,7.600216683161671
157545,56602,6.85952690617895
157545,85565,6.6711641038163405
157545,128922,6.5724152635038235
157545,134083,6.433299702638689
157545,80729,6.378346476745434
157545,89900,6.3661410155197675
157545,47525,6.257703428333454
93773,85565,10.579557313135906
93773,26073,10.016843968678545
93773,71418,9.52655975235695
93773,4760,9.172082635454162
93773,128922,8.667032558275833
93773,56602,8.616623807516168
93773,1782,8.476606713893052
93773,103366,8.426085431378967
93773,6691,8.342861634560753
93773,36056,7.935743076824443
244688,26073,8.899249075434236
244688,71418,8.563787555054656
244688,128922,7.999546172613586
244688,56602,7.969972470889091
244688,4760,7.969693966857362
244688,1782,7.855375901371168
244688,80729,7.528779599904979
244688,85565,7.342856574458214
244688,158101,7.283150412809562
244688,87073,7.166458671034582
244191,26073,10.00369358376644
244191,3881,8.183910448452194
244191,73608,8.126564654164254
244191,71418,7.9003339524779665
244191,70565,7.712904057550106
244191,70537,7.565735583090166
244191,139757,7.471630400750951
244191,54878,7.383555249971879
244191,1782,7.135444481923279
244191,158330,7.010606333454629
106670,56602,9.38589740968732
106670,4760,9.32856711100554
106670,26073,8.785757912360355
106670,71418,8.675665607803074
106670,100046,8.433383572002272
106670,116953,7.581691551851066
106670,128922,7.570358351198687
106670,3592,7.530099927900152
106670,1564,7.382136044274087
106670,32225,7.349680940895699
120511,26073,10.579506044310659
120511,71418,9.633428866469163
120511,4760,9.003197898776554
120511,85565,8.624890483931122
120511,56602,8.350615903717635
120511,128922,8.318871123097582
120511,6691,7.767942671683701
120511,70537,7.690535332435386
120511,1782,7.665011332001088
120511,116953,7.618597107972047
185331,71418,8.766759267394322
185331,56602,8.504814997861173
185331,128922,8.503184419682425
185331,26073,8.267820643052923
185331,4760,8.103816890003316
185331,77841,7.865676362937389
185331,47525,7.377909502019287
185331,116953,7.327582925954024
185331,89900,7.181660671438751
185331,80729,7.053892209624025
112824,26073,9.513174732128567
112824,71418,9.180392046951045
112824,56602,8.560076575897916
112824,128922,8.53172728739139
112824,4760,7.827091513228915
112824,100046,7.566134436039626
112824,116953,7.509938846792433
112824,47525,7.433489991067826
112824,6691,7.3844342148786355
112824,103366,7.31536486768016
158005,128922,10.47946276876735
158005,71418,10.479322106440087
158005,56602,10.396248508420364
158005,26073,10.393892609605421
158005,85565,10.32539156431578
158005,4760,9.396014281379713
158005,116953,9.221339622180114
158005,80729,8.643909693911763
158005,84236,8.624197245179106
158005,47525,8.336354409209488
25710,85565,13.508705009804576
25710,4760,8.789011394796187
25710,128922,8.589043778505609
25710,26073,8.582378226632903
25710,56602,8.317161639473097
25710,71418,7.870478890007978
25710,36056,7.7607746180428245
25710,80729,7.556224472132987
25710,52666,7.4357847489575875
25710,47525,7.269896701556516
14806,100046,9.286058459328654
14806,4760,9.080139480931821
14806,71418,9.02466606510183
14806,56602,8.739038578333167
14806,84236,7.882226449630714
14806,116953,7.686588143044947
14806,26073,7.61182750586084
14806,128922,7.329238820590755
14806,80729,7.247777512542533
14806,103366,7.142521693738499
211533,26073,9.509183654328158E-4
211533,71418,9.424319720460438E-4
211533,85565,9.373192603022388E-4
211533,32225,8.855197533781348E-4
211533,128922,8.796834434724044E-4
211533,56602,8.470339726296584E-4
211533,4760,8.456581255024288E-4
211533,121171,8.306652859393005E-4
211533,170995,7.857179743264696E-4
211533,52666,7.816568260581149E-4
248502,71418,9.796884897050958
248502,85565,9.191054896639551
248502,128922,8.624850118534713
248502,26073,8.547453565120255
248502,56602,7.6987911483230596
248502,103366,7.637963740511282
248502,139757,7.406116632722485
248502,77841,7.228391290282465
248502,84236,7.059759737881631
248502,7370,7.0398143983064845
84247,71418,9.200719720536636
84247,128922,8.521621168082293
84247,4760,8.249015554638069
84247,26073,8.228954224765566
84247,56602,7.77804698477512
84247,158101,6.695699852114192
84247,77353,6.684666477373212
84247,32225,6.635806907291476
84247,85565,6.623024545684741
84247,47525,6.4950856531676004
245523,85565,10.299656634699682
245523,71418,9.419648286841674
245523,128922,8.597090034972881
245523,4760,7.9412744222732945
245523,26073,7.440413262919309
245523,56602,7.350373706689102
245523,2233,6.978134152173898
245523,80729,6.865800932290851
245523,77841,6.80502436151613
245523,26086,6.663286574954318
41304,85565,10.25813199643216
41304,71418,9.982958095522259
41304,103366,9.083156302036123
41304,56602,9.020857723675238
41304,26073,8.425797471225884
41304,128922,8.31290366705192
41304,4760,8.037749647853808
41304,47525,7.927074655353896
41304,1782,7.8976239816259834
41304,116953,7.790907091854508
133779,128922,9.555643889735682
133779,85565,9.40830895766892
133779,26073,9.308225106378048
133779,71418,9.158252632691822
133779,56602,8.55209773719698
133779,47525,8.267094259815554
133779,100046,8.069791182592308
133779,1782,7.7866961547162115
133779,116953,7.622963238491913
133779,4760,7.351730886205814
139087,85565,10.041549290794848
139087,128922,9.30664262574383
139087,103366,9.264786116518042
139087,26073,9.094652254411384
139087,56602,8.58802966862631
139087,71418,8.332398809593615
139087,4760,8.308401490983254
139087,80729,8.243684053742857
139087,116953,7.361408493021073
139087,32225,7.302982853364057
240979,85565,11.44449075289874
240979,26073,9.163776761620712
240979,56602,8.70555033698933
240979,128922,8.629882409022
240979,4760,7.685860313450252
240979,71418,7.5705416255569355
240979,100046,6.8420276945428755
240979,46653,6.8397436170515835
240979,116953,6.829617462475088
240979,47525,6.699170866931178
135855,85565,10.286720367178791
135855,26073,9.819170084718273
135855,71418,9.073927869777096
135855,100046,8.95642250417603
135855,56602,7.968498542298612
135855,128922,7.873980460576302
135855,80729,7.42497024758199
135855,4760,7.384040383468679
135855,116953,7.3520745088052655
135855,47525,7.104018864180793
93380,85565,10.264415671578751
93380,71418,8.91676623229578
93380,4760,8.337759120801204
93380,26073,8.28210952730298
93380,56602,7.704787311597045
93380,128922,7.314034121136586
93380,84236,6.815022069316531
93380,80729,6.776053352170651
93380,46653,6.402459438635709
93380,6630,6.397308198611047
261598,85565,6.432400828190025
261598,128922,6.126168612754339
261598,71418,5.891740286786959
261598,117877,5.315376216942299
261598,77841,5.096278906496855
261598,105703,4.90956448085336
261598,8712,4.690404616745148
261598,4760,4.676348125745547
261598,77353,4.670390823993132
261598,161111,4.661444109199046
247175,26073,8.416296328505315
247175,103366,7.869358365720542
247175,128922,7.825712262876065
247175,4760,7.572638278274305
247175,56602,7.178950392289599
247175,71418,7.013736455867588
247175,100046,6.858378618234797
