158052,79800,7.632047622345344E-4
158052,151507,7.608993882552506E-4
158052,25904,7.440110130578871E-4
158052,32469,7.353027299220513E-4
158052,6605,7.34835777651062E-4
158052,92643,7.30257576209193E-4
158052,52365,7.29306556330201E-4
158052,101962,7.251721915367978E-4
158052,6564,7.250299256741541E-4
158052,82186,7.248087567008766E-4
260447,7295,8.012607783268303E-4
260447,79800,7.795975828545293E-4
260447,151507,7.495513338342596E-4
260447,50229,7.3863304175661E-4
260447,7456,7.342700617877915E-4
260447,94833,7.239578226495535E-4
260447,143053,7.187337776117058E-4
260447,7238,7.14315796927926E-4
260447,6564,7.120641328906408E-4
260447,513,7.115138290135697E-4
8206,513,6.854262404475978E-4
8206,151507,6.7233652664573E-4
8206,7295,6.671894224347876E-4
8206,7305,6.600988063626682E-4
8206,60137,6.55180139646242E-4
8206,50517,6.547115433589485E-4
8206,1661,6.518277289720722E-4
8206,61357,6.511907635897513E-4
8206,4381,6.48377147919879E-4
8206,84972,6.479011254854346E-4
250666,79800,7.214721581929584E-4
250666,7456,7.033123543437607E-4
250666,107675,6.910612505532573E-4
250666,94833,6.875677697489811E-4
250666,73804,6.848069522438917E-4
250666,86911,6.828756642160021E-4
250666,80083,6.823103642449217E-4
250666,2391,6.779565730534769E-4
250666,7305,6.722753028335219E-4
250666,8669,6.66428378604504E-4
249942,7295,7.671684102323873E-4
249942,7456,7.536494530232054E-4
249942,7305,7.517540197513772E-4
249942,80489,7.167005668944003E-4
249942,69701,7.159258529635639E-4
249942,112727,7.13746718761202E-4
249942,122041,7.133561585219437E-4
249942,131144,7.131900782797376E-4
249942,1572,7.076221712651879E-4
249942,5734,7.064461369040096E-4
74335,7295,7.663226136763563E-4
74335,80489,7.534050326138688E-4
74335,4012,7.356792173228966E-4
74335,175311,7.319572227253534E-4
74335,8908,7.191333206656364E-4
74335,112727,7.17665386510765E-4
74335,79800,7.102142390332967E-4
74335,152079,7.016369741402911E-4
74335,94070,7.009180103452242E-4
74335,4756,6.999481346864066E-4
249838,513,7.486614643377546E-4
249838,3626,7.474205576946343E-4
249838,1726,7.46666414347188E-4
249838,143053,7.462974814692633E-4
249838,151507,7.460872546614064E-4
249838,4012,7.396629137207055E-4
249838,168254,7.274094738347421E-4
249838,1760,7.273044561957072E-4
249838,112911,7.268798382898413E-4
249838,175311,7.264421889671357E-4
83438,7456,7.339759401950864E-4
83438,60137,7.264759712285984E-4
83438,1572,7.254547487858793E-4
83438,6097,7.233024700577471E-4
83438,4585,7.228852480343831E-4
83438,7305,7.20531749647366E-4
83438,112727,7.133865339194849E-4
83438,151507,7.107193502535622E-4
83438,73804,7.039382144441177E-4
83438,7117,7.02987545238079E-4
260373,8908,8.344591208044995E-4
260373,7295,8.079633636137784E-4
260373,513,7.994952975345964E-4
260373,151507,7.994529180428364E-4
260373,1661,7.939099527380628E-4
260373,745,7.91192590502009E-4
260373,7305,7.8933215338747E-4
260373,6288,7.863255158015112E-4
260373,104245,7.858802402785508E-4
260373,61357,7.855595759144139E-4
25485,94833,6.907335481338488E-4
25485,2136,6.891391353744796E-4
25485,151507,6.873010043146178E-4
25485,148369,6.815864561668626E-4
25485,6022,6.808984640539018E-4
25485,7456,6.76070832086079E-4
25485,3565,6.756229972118892E-4
