158052,118496,8.145992417461692
158052,26073,6.581197341473409
158052,92500,6.446254279692626
158052,81456,6.096091632785845
158052,100553,6.095352450000823
158052,169648,6.0303003075628485
158052,51127,5.975473584547178
158052,8573,5.937097942588424
158052,2254,5.923641214576448
158052,158330,5.831491920964207
260447,118496,11.6790029130787
260447,26073,11.39245124144048
260447,169648,11.14066767096714
260447,2254,9.686417915873177
260447,89900,9.37260317814258
260447,57772,9.041859690719374
260447,60141,8.69661236439834
260447,167380,8.660170613733676
260447,85565,8.593496468558333
260447,6630,8.536303372307932
8206,118496,9.001602907703099
8206,26073,8.624596713657152
8206,169648,8.239948030089456
8206,92500,7.183289537611197
8206,136457,6.929387492065478
8206,51127,6.725208450048181
8206,89900,6.62601801570524
8206,102535,6.598041917419308
8206,2254,6.572106581120689
8206,7370,6.421799242360438
250666,118496,10.178875888013764
250666,26073,9.645207675821213
250666,169648,8.287268726078306
250666,2254,8.136481326008129
250666,112913,7.164177892516912
250666,57772,6.924298610788093
250666,167380,6.859713910415832
250666,6630,6.699528780409378
250666,92500,6.639224541985043
250666,89900,6.551144786060267
249942,26073,0.0010444969084497586
249942,118496,0.0010288836191102693
249942,169648,0.0010026213867739768
249942,57772,8.691213969954195E-4
249942,89900,8.686774201891212E-4
249942,56602,8.252737780050705E-4
249942,125077,8.20812673484911E-4
249942,2254,8.178316510602049E-4
249942,63828,8.122331285889004E-4
249942,26345,7.913774452387387E-4
74335,26073,9.924710561803177
74335,169648,8.957050347017889
74335,127196,8.934607855495626
74335,118496,8.351541107887597
74335,2254,7.349977527707335
74335,152065,7.3321968920381995
74335,2963,7.307631756879921
74335,56602,7.091698141464775
74335,72104,6.797325667169494
74335,980,6.758958506208056
249838,118496,10.339054125083985
249838,26073,9.65764642348542
249838,169648,9.045374270038685
249838,92500,8.390846933914302
249838,2254,8.14207287685681
249838,63828,7.803136256836546
249838,125077,7.745173491311723
249838,1318,7.596294514403168
249838,56602,7.385153530090234
249838,97959,7.342508862107071
83438,169648,8.062272221461946
83438,118496,7.7919561764317695
83438,2254,6.979977414333038
83438,26073,6.901888664280566
83438,92500,6.570463088972292
83438,56602,6.308316009547135
83438,89900,6.291100091631115
83438,112913,6.152636544325866
83438,140551,5.838157330453584
83438,167380,5.802459269083232
260373,169648,10.305592329850056
260373,26073,9.443846821978847
260373,118496,8.889384084092358
260373,2254,8.317474247546565
260373,100046,7.143350559203981
260373,127196,6.7397681088857215
260373,152065,6.682261523993572
260373,56602,6.476608763916318
260373,130508,6.395931889240044
260373,46653,6.283293620250843
25485,169648,9.8961302111116
25485,118496,9.718778093098065
25485,26073,9.17442260099107
25485,2254,8.653715270606051
25485,92500,7.356786412757206
25485,56602,7.356671203300605
25485,100046,7.105958325875233
25485,170995,7.029960889835469
25485,152065,6.90506056840372
25485,140551,6.9010786968873585
137060,169648,11.461147203296207
137060,118496,10.67245717386707
137060,2254,9.910568521950402
137060,26073,9.738733127998033
137060,77841,9.17136147861333
137060,56602,8.37106947636065
137060,46478,7.918572049165824
137060,92500,7.744230651615946
137060,2963,7.612242924135127
137060,60141,7.558264550610393
6558,118496,11.644428297930506
6558,26073,11.481492814568835
6558,169648,10.765054460592257
6558,56602,9.836363081907859
6558,125077,9.377143739940953
6558,2254,9.36014816446196
6558,92500,8.478174775498829
6558,74089,8.114587634628265
6558,158972,8.091550975063342
6558,63828,8.086682452550356
139055,118496,13.394568563802403
139055,26073,12.276667513737483
139055,169648,10.73248231883423
139055,2254,9.211348835416528
139055,56602,8.933200510739766
139055,102535,8.729260569130195
139055,2963,8.72603644947619
139055,112913,8.655208569164351
139055,163909,8.623767653558325
139055,57772,8.575975405170805
205361,118496,9.261881940301873
205361,169648,9.25147798226403
205361,26073,9.16936431992844
205361,57772,7.508728694447516
205361,89900,7.279435579827882
205361,92500,7.2670834265275595
205361,112913,7.1553018941700515
205361,56602,7.109340431205933
205361,2254,6.9734393046615155
205361,7370,6.806801273382887
26186,118496,12.121604244894204
26186,26073,10.95054624390113
26186,2254,9.335979049616586
26186,169648,8.630171459662561
26186,46653,8.460226352607103
26186,92500,8.233804221212225
26186,112913,8.220645266174774
26186,51127,8.206225929399734
26186,57772,8.137886419485904
26186,56602,7.997420845911935
130080,169648,8.405336183122479
130080,118496,8.14459777159607
130080,77841,7.909473599782829
130080,2254,7.775132819250852
130080,26073,7.706940732484075
130080,63828,7.121700120069524
130080,46653,6.817184405306682
130080,158330,6.72353260551245
130080,56602,6.717437309562662
130080,97959,6.687647581001519
45037,118496,10.03979735260401
45037,169648,9.987731507423437
45037,26073,9.816217174399801
45037,2254,9.387534996488851
45037,77841,8.360942348176787
45037,2768,8.035261566246403
45037,97959,7.763943839224906
45037,127196,7.720886370123135
45037,46959,7.651747842654638
45037,93162,7.645173182983019
23484,169648,13.956010618940182
23484,26073,12.558068228441309
23484,118496,11.467923516549725
23484,140551,9.861991055088462
23484,2254,9.758652179792728
23484,92500,9.355239987652281
23484,89900,9.316033344434262
23484,167380,9.200407325710383
23484,6630,8.997316251444504
23484,56602,8.940432790081468
25968,118496,10.219524809077233
25968,26073,9.627259520924332
25968,169648,9.136002233705666
25968,125077,7.75512128541425
25968,140551,7.340420917763389
25968,2254,7.319601380959856
25968,56602,7.250609665826791
25968,89900,7.137491752767755
25968,136511,7.073793339338531
25968,92500,7.035874181901133
120341,169648,9.895937187390825
120341,26073,9.371648281689264
120341,118496,9.060777307440633
120341,2254,7.859018544616477
120341,89900,6.9844612101401475
120341,92500,6.840093989507032
120341,140551,6.835113998901213
120341,56602,6.79288481226137
120341,170995,6.660040092697176
120341,46478,6.640628881068367
85061,118496,9.949614899314591
85061,169648,8.695393759727171
85061,26073,8.217844653087305
85061,56602,7.967172003620135
85061,92500,7.7063531629853355
85061,89900,7.2349292012716315
85061,2254,7.187281702162338
85061,112913,7.110951792885166
85061,100553,7.107609077154554
85061,136511,6.89577761267482
84890,169648,9.801081933986659
84890,118496,9.164185577653523
84890,26073,8.853680259108767
84890,2254,8.464988843249277
84890,92500,7.537595696673443
84890,2768,7.472583335109711
84890,63828,7.344506300794168
84890,163512,7.328043021159497
84890,46653,7.082288698986669
84890,167380,7.073556631746075
32439,118496,12.07306282410311
32439,169648,10.882412215870735
32439,26073,10.708071349602461
32439,56602,10.414828721332238
32439,102535,10.18121313402206
32439,2963,9.288436788323583
32439,2254,9.245705631734506
32439,92500,9.15790998594495
32439,170995,9.12694195588115
32439,46478,9.030289202407042
128300,169648,10.032501444056097
128300,118496,10.007888825284343
128300,26073,9.840750927417327
128300,92500,8.416694570642273
128300,66870,8.224800091694814
128300,140551,8.062942680072068
128300,102535,8.030253019341869
128300,56602,7.9733291800819455
128300,170995,7.964779275036176
128300,46478,7.949209018623695
269188,118496,9.254062273805102
269188,26073,8.11925528395337
269188,169648,7.984285175930344
269188,92500,7.7121807824263
269188,2254,7.3437183756124345
269188,56602,7.287925433399451
269188,63828,7.151117574542623
269188,51127,7.036890800569768
269188,46653,6.714084744221245
269188,72104,6.5582238739262815
244737,26073,15.723994189436318
244737,118496,15.119111565446618
244737,169648,14.798332816662914
244737,2254,11.989136633778749
244737,2963,11.251023138421765
244737,112913,11.115444128815927
244737,56602,11.052730084806695
244737,170995,10.77537575258011
244737,152065,10.775322121604185
244737,46653,10.709119224137709
118650,26073,8.69432026785265
118650,169648,8.621696793776103
118650,118496,8.019525190160895
118650,2254,7.262214354596931
118650,140551,6.509280108094395
118650,152065,6.433072257897141
118650,92500,6.364652485660437
118650,46653,6.357189880146849
118650,72104,6.146710579480485
118650,57772,6.106136718923859
24651,118496,9.908033659260944
24651,169648,9.433718619810522
24651,26073,8.923475518190823
24651,2254,8.270441571769602
24651,56602,8.079687948399304
24651,63828,7.643560008115689
24651,92500,7.278483009696371
24651,4984,7.081586951917308
24651,46959,7.017240485767607
24651,71418,7.004645203046531
111824,26073,9.182339559339459
111824,118496,9.118409953812519
111824,169648,7.652998488268447
111824,92500,7.485761557227016
111824,51127,7.329277445113684
111824,125077,7.215517617199232
111824,6630,7.1872816070997665
111824,56602,7.013809674174211
111824,2963,6.937369256768276
111824,89900,6.8215590910337704
79484,118496,11.102550345726748
79484,26073,9.59390469192152
79484,169648,9.073190056371287
79484,89900,8.399736742022828
79484,2254,8.37421733561307
79484,125077,8.260449963380609
79484,57772,8.238839419205279
79484,63828,8.178025366970001
79484,92500,8.156258496094814
79484,97959,8.020835514687574
93638,118496,8.331496362373242
93638,26073,7.933418016780959
93638,169648,7.78072944853272
93638,92500,7.656824864383467
93638,56602,7.112139691427937
93638,6630,6.773686181697801
93638,2254,6.537963235193146
93638,170995,6.537160223618989
93638,100046,6.537024984208454
93638,89900,6.5282109628620235
44798,169648,13.305530898348332
44798,26073,11.586898460796272
44798,2254,10.796239232923574
44798,118496,10.472722179190992
44798,56602,9.303500487275793
44798,99675,8.907213338280412
44798,46653,8.681631829974831
44798,92500,8.621567597822876
44798,2963,8.315902866269141
44798,4984,8.23207595834841
187351,169648,8.280148588731404
187351,118496,8.086753391083661
187351,26073,7.83310308315404
187351,92500,6.966870814359595
187351,56602,6.885223889363896
187351,46653,6.817132413689637
187351,2254,6.78474529810481
187351,46478,6.643236754432143
187351,158330,6.599998014014872
187351,72104,6.266202672409705
253990,169648,10.38850290964068
253990,26073,9.274740541972449
253990,49200,8.698048244104156
253990,6204,8.328062672262075
